gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression,ipr,description
ACROYT_G012021,37.3076675553529,-1.28510486314915,0.407838879383828,-3.15101116669092,0.00162706269458846,0.0373184840321953,Down,"PLAT/LH2 domain;PKD domain superfamily;Polycystin domain;PKD/REJ-like domain;PLAT/LH2 domain superfamily;Polycystin;GPS motif;Polycystin cation channel, PKD1/PKD2",polycystic kidney disease protein 1-like
ACROYT_G010198,123.523111089195,1.43245568942909,0.455053681325215,3.14788287231841,0.00164457576050114,0.0375752619754659,Up,MAM domain;Concanavalin A-like lectin/glucanase domain superfamily;MAM domain-containing protein,metalloendopeptidase activity
ACROYT_G038132,20.3449624097718,1.47141890566966,0.46745726989779,3.14770782362928,0.00164556083800304,0.0375752619754659,Up,"G protein-coupled receptor, rhodopsin-like;tRNase Z endonuclease;Ribonuclease Z/Hydroxyacylglutathione hydrolase-like;Zinc phosphodiesterase ELAC protein 2-like",elaC homolog 2 (E. coli)
ACROYT_G026721,214.091973549829,1.07368178860675,0.34140149015786603,3.14492414227682,0.00166129900760355,0.0378785989385057,Up,NA,NA
ACROYT_G007438,68.9149905418753,1.13930961308123,0.362541870966822,3.14256008566109,0.0016747733566005,0.0381295007853765,Up,NA,NA
ACROYT_G035309,14.6302391651842,-1.97841666804237,0.630063613653502,-3.1400268562888,0.00168932347138521,0.0382351863699445,Down,NA,NA
ACROYT_G035035,140.74223107932,-1.46004000671813,0.465618426789525,-3.13570065683444,0.00171444099563795,0.0385830715729267,Down,"G protein-coupled receptor, rhodopsin-like",7 transmembrane receptor (rhodopsin family)
ACROYT_G004923,12.3944908435359,-1.58139179905965,0.504501690749202,-3.1345619411329,0.00172110913804976,0.0386148846728722,Down,"GPCR, family 2, secretin-like;-",G-protein coupled receptor activity
ACROYT_G028878,35.1375116122257,1.14603391805924,0.365587163042434,3.13477614619148,0.00171985296802181,0.0386148846728722,Up,"Cell division protein borealin;Borealin, N-terminal;Borealin, C-terminal",Nbl1 / Borealin N terminal
ACROYT_G011677,43.0573151845006,1.02686845352204,0.328554045829882,3.12541716212416,0.00177553069799422,0.0394914868216696,Up,Deoxynucleoside kinase domain;P-loop containing nucleoside triphosphate hydrolase;Deoxyribonucleoside Kinase,thymidine kinase activity
ACROYT_G013461,19.0995861757504,2.6963200518253,0.8626671586829,3.12556241962656,0.00177465402963809,0.0394914868216696,Up,Protein kinase-like domain superfamily;Cell Cycle and Stress Response Kinase;-;Protein kinase domain,protein kinase C activity
ACROYT_G012788,244.728544214721,-1.12696766526547,0.360922027722672,-3.12246850760634,0.00179341291315321,0.0398318298236445,Down,MEGF10/SREC1/2-like;Delta/Serrate/lag-2 (DSL) protein,calcium ion binding
ACROYT_G039381,11270.7677577426,-1.10569684867481,0.354257036544042,-3.12117116843027,0.00180133298572144,0.0398929353910992,Down,"Histidine kinase/HSP90-like ATPase superfamily;Heat shock protein Hsp90 family;HSP90, C-terminal domain;Ribosomal protein uS5 domain 2-type superfamily;Heat shock protein Hsp90, N-terminal;-",unfolded protein binding
ACROYT_G011146,22.7331139822647,1.07915899809581,0.345844055306366,3.12036301199348,0.00180628290326798,0.0399452477003503,Up,Trm112-like,GPI anchor biosynthetic process
ACROYT_G037994,714.207331745155,-1.24923444849415,0.400636799874874,-3.11812207187236,0.00182007401365855,0.0401352321069048,Down,"SPRY domain;SPRY domain-containing SOCS box protein 3, SPRY domain;Concanavalin A-like lectin/glucanase domain superfamily;F-box/SPRY and SOCS box protein families",splA ryanodine receptor domain and SOCS box containing 3a
ACROYT_G013320,377.478128129066,-1.29208687587796,0.414661577832827,-3.11600337468177,0.00183320174531698,0.0402522078815262,Down,"Zinc finger, TRAF-type;Zinc finger, C3HC4 RING-type",thioesterase binding
ACROYT_G018812,254.667806922424,-1.32886832833693,0.426463121735669,-3.11602166895122,0.00183308802014403,0.0402522078815262,Down,Protein kinase domain;Dual Ser/Thr and Tyr Protein Kinase;Protein kinase-like domain superfamily,dual serine threonine and tyrosine protein
ACROYT_G036710,67.7447326702258,-1.30264297404036,0.41858049446563,-3.11204891595187,0.00185793710809072,0.040679598865941,Down,"Amino acid/polyamine transporter I;-;Cationic amino acid transporter, C-terminal",cationic amino acid transporter
ACROYT_G041120,20.6780739607368,-2.88255169009265,0.926513375841699,-3.11118194864048,0.00186340085549956,0.0407414385346901,Down,C-type lectin and snaclec domain-containing protein;-;EGF-like domain;C-type lectin-like;C-type lectin fold,negative regulation of bile acid biosynthetic process
ACROYT_G042910,27.9017182314293,-2.17845975542705,0.700395563889032,-3.11032774583962,0.00186879859194365,0.0407440325780257,Down,Reverse transcriptase domain;P-loop containing nucleoside triphosphate hydrolase;NACHT nucleoside triphosphatase,"Galactose oxidase, central domain"
ACROYT_G006310,137.528838940744,-1.17654644626988,0.379019380660831,-3.10418544882463,0.00190803693978921,0.0412499414602049,Down,"Purple acid phosphatase, N-terminal;Purple acid phosphatase-like, N-terminal;Purple acid phosphatase, metallophosphatase domain;Metallo-dependent phosphatase-like;Purple acid phosphatase, C-terminal domain;Calcineurin-like, phosphoesterase domain;-",Iron/zinc purple acid phosphatase-like protein C
ACROYT_G019799,383.272038970209,-1.46132894818995,0.470576623003056,-3.10540064413793,0.00190021447775799,0.0412499414602049,Down,Small GTPase;P-loop containing nucleoside triphosphate hydrolase;Rab GTPases family involved in membrane trafficking,"RAB30, member RAS oncogene family"
ACROYT_G038555,63.3303406369297,1.02956379405091,0.331518815159996,3.10559686802097,0.00189895410985232,0.0412499414602049,Up,"Rrp7A, RNA recognition motif;-;Ribosomal RNA-processing protein 7;Ribosomal RNA-processing protein 7, C-terminal domain",ribosomal small subunit assembly
ACROYT_G041018,64.813352279193,1.31288953723737,0.42286788141684,3.10472749275369,0.00190454404511612,0.0412499414602049,Up,"Metallo-dependent phosphatase-like;Purple acid phosphatase, metallophosphatase domain;Purple acid phosphatase-like, N-terminal;Calcineurin-like, phosphoesterase domain;Purple acid phosphatase, C-terminal domain;Purple acid phosphatase, N-terminal;-",acid phosphatase activity
ACROYT_G042276,1898.57952792749,-1.82077843478772,0.586498236253716,-3.10449089568969,0.00190606793787317,0.0412499414602049,Down,"Peptidase M10, metallopeptidase;Hemopexin-like domain;Hemopexin-like repeats;Hemopexin-like domain superfamily;-;Peptidase M10A, catalytic domain",Zinc-dependent metalloprotease
ACROYT_G021966,133.786574626442,-1.1561861613648,0.3726471885799,-3.10262950264256,0.00191809605947611,0.0413515792933983,Down,NA,NA
ACROYT_G009267,47.3472803955661,1.31864477330019,0.425127264495196,3.10176477358133,0.00192370752325158,0.041414713150504,Up,M-phase phosphoprotein 9,M-phase phosphoprotein 9
ACROYT_G002716,30.6749843099999,1.17584042594699,0.379358952234347,3.09954574426549,0.00193817645961322,0.0414966534452517,Up,"Glycosyl transferase, family 25;-;Collagen-modifying Glycosyltransferase 25",procollagen galactosyltransferase activity
ACROYT_G007666,18.393903573528,4.67064192710652,1.50643527315324,3.10045974781913,0.00193220474020642,0.0414966534452517,Up,Astacin-like metallopeptidase domain;Peptidase M12A,Astacin-like metallo-endopeptidase (M12 family)
ACROYT_G009445,37.6419804082739,-1.0596792878825,0.341822534672805,-3.10008609846869,0.00193464396526622,0.0414966534452517,Down,"Nucleolar protein 4 family;Nucleolar protein 4, helical domain;HTH CenpB-type DNA-binding domain",Nucleolar protein 4-like
ACROYT_G033190,237.336542210578,1.0630212838905,0.343050324665036,3.09873277318266,0.00194350230976766,0.0415511103235092,Up,Rad4 beta-hairpin domain 2;DNA repair protein Rad4;Rad4 beta-hairpin domain 3;Rad4 beta-hairpin domain 1;Rad4/PNGase transglutaminase-like fold;Papain-like cysteine peptidase superfamily,damaged DNA binding
ACROYT_G021594,302.585053251425,-1.13994679013674,0.368048557597649,-3.09727280980932,0.00195310041195876,0.0416409640317616,Down,Protein of unknown function DUF1075,positive regulation of release of cytochrome c from mitochondria
ACROYT_G038937,19.0996799209487,-2.29891570137173,0.743185977228236,-3.09332491706275,0.00197927303458541,0.0421407704301523,Down,"G protein-coupled receptor, rhodopsin-like",G-protein coupled receptor activity
ACROYT_G012686,51.6176414475536,-1.10444118966312,0.357420741054564,-3.0900310552893,0.00200135568117643,0.0424353383168123,Down,Ankyrin repeat;Ankyrin repeat-containing domain superfamily;Ankyrin repeat domain-containing protein 45/46/60,Ankyrin repeats (3 copies)
ACROYT_G025980,6065.68892372444,-1.18807472461104,0.384460451747256,-3.09023911097124,0.00199995417570962,0.0424353383168123,Down,"Mitochondrial Respiratory Supercomplex Factor 1;Hypoxia induced protein, domain",negative regulation of release of cytochrome c from mitochondria
ACROYT_G018039,52.2095253736525,-1.23877531405875,0.401082693719079,-3.08857832426546,0.0020111667203122,0.0425848689914116,Down,Kelch-type beta-propeller;BTB/Kelch-associated;SKP1/BTB/POZ domain superfamily;BTB/POZ domain;-;Kelch repeat type 1,kelch-like
ACROYT_G001485,9406.26690362163,-1.10866032830029,0.359049151525371,-3.08776757608337,0.00201666129013178,0.0426427173622934,Down,"Heat shock protein 70kD, C-terminal domain superfamily;ATPase, nucleotide binding domain;-;Heat shock protein 70kD, peptide-binding domain superfamily;Heat shock protein 70 family",prostaglandin binding
ACROYT_G007173,259.440637999954,1.44261152821126,0.468278229100466,3.0806717856229,0.00206534176291257,0.0433370870086387,Up,"O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase;ILEI/PANDER domain",Interleukin-like EMT inducer
ACROYT_G022623,199.127354868546,-1.30623918416368,0.423984269599793,-3.08086709300952,0.00206398755982938,0.0433370870086387,Down,Pancreatic trypsin inhibitor Kunitz domain superfamily;-;Tissue factor pathway inhibitor/Kunitz-type serine protease inhibitor-like;Pancreatic trypsin inhibitor Kunitz domain,serine-type endopeptidase inhibitor activity
ACROYT_G012752,40.9051754007985,-3.04286592586806,0.988566934931722,-3.07805755821504,0.00208354667691908,0.0435794397085676,Down,"Copper-dependent monooxygenases, DOMON domain;Dopamine beta-hydroxylase-like;DOMON domain",DBH-like monooxygenase protein 1
ACROYT_G032937,65.8563615669162,-1.51212875902492,0.491807035975446,-3.07463832034403,0.00210757966546094,0.0439629725892636,Down,NA,NA
ACROYT_G030309,100.323019563076,-1.18685296525117,0.386187466183849,-3.07325604577273,0.00211736729541967,0.0440480883720997,Down,Ciliary microtubule inner protein 1-like,protein C2orf50 homolog
ACROYT_G008103,12.4219529779008,2.64072191902983,0.85957881090794,3.07211146379998,0.00212550339696537,0.0440984817682224,Up,D-galactoside/L-rhamnose binding SUEL lectin domain;-;Peptidase M12A;Astacin-like metallopeptidase domain,Belongs to the peptidase M12A family
ACROYT_G031584,779.662348871564,-3.47011721176571,1.12953778192103,-3.07215683026026,0.00212518037094124,0.0440984817682224,Down,NA,NA
ACROYT_G032771,23.7560484950945,1.4813043697873,0.483108587394046,3.06619341580671,0.00216803019960342,0.0448602066502391,Up,Phosphoinositide-Interacting Signal Transduction Regulators;-;Pleckstrin homology domain,Pleckstrin homology domain.
ACROYT_G026597,1584.95010264894,1.00740526660032,0.328734926949672,3.06449112647696,0.00218040642505789,0.0450558950163234,Up,NA,NA
ACROYT_G012286,25.8724078964271,-3.78428721909293,1.23590528040523,-3.06195570088684,0.00219895993227227,0.045215703380077,Down,NA,NA
ACROYT_G041857,1644.9408879938,-1.43357406572224,0.468207698656557,-3.0618336046922,0.00219985703799157,0.045215703380077,Down,Transferrin-like domain,"Transferrins are iron binding transport proteins which bind Fe(3 ) ion in association with the binding of an anion, usually bicarbonate"
ACROYT_G043462,14.2663602948923,1.96767745319948,0.642572445082658,3.06218772413493,0.00219725605797957,0.045215703380077,Up,NA,NA
ACROYT_G044678,24.1544113765372,1.96949713424298,0.643561389323505,3.06030965641562,0.00221108255498664,0.0453257241949187,Up,"Triacylglycerol lipase family;Alpha/Beta hydrolase fold;Lipase, N-terminal;Lipase",carboxylic ester hydrolase activity
ACROYT_G027962,347.715240299241,2.05991674612434,0.673250559783757,3.0596584231374,0.0022158955788558,0.0453331194975461,Up,NA,NA
ACROYT_G018364,31.112542820893,-1.34961602126197,0.441596420656234,-3.05622047220485,0.00224146371363518,0.0454654847354436,Down,Iodothyronine deiodinase,"Deiodinase, iodothyronine, type I"
ACROYT_G036228,21.0451527289466,-1.80892185039453,0.592034884308145,-3.05543118883687,0.00224737166135264,0.0455056518389159,Down,Neurotransmitter-gated ion-channel transmembrane domain superfamily;Neurotransmitter-gated ion-channel;Neurotransmitter-gated ion-channel transmembrane domain;Neurotransmitter-gated ion-channel ligand-binding domain;Neurotransmitter-gated ion-channel ligand-binding domain superfamily,Neurotransmitter-gated ion-channel ligand binding domain
ACROYT_G039131,162.881020098385,1.03327158885077,0.338436152321413,3.05307687066916,0.00226507907090616,0.0457640844744861,Up,"DNA ligase, ATP-dependent, N-terminal domain superfamily;ATP-dependent DNA ligase;Nucleic acid-binding, OB-fold;DNA ligase, ATP-dependent, N-terminal;DNA ligase, ATP-dependent, central;DNA ligase, ATP-dependent, C-terminal",Okazaki fragment processing involved in mitotic DNA replication
ACROYT_G004447,652.936918292598,1.11290977275497,0.36480747281849,3.05067701644559,0.0022832604415247,0.0458316128717996,Up,EF-hand domain pair;EF-hand domain;Myosin regulatory light chain,EF hand
ACROYT_G022463,1627.90076292551,-1.31622107220338,0.431441220138828,-3.05075410221547,0.00228267436526741,0.0458316128717996,Down,NA,spermatid differentiation
ACROYT_G029926,45.2534719971775,-1.96398384480986,0.643786410152828,-3.05067614636916,0.0022832670574251,0.0458316128717996,Down,SEC14-like and CRAL-TRIO domain-containing protein;GOLD domain superfamily,SEC14-like
ACROYT_G043146,14.0295463699448,-2.29997548075855,0.753807038415158,-3.05114619995342,0.00227969541366133,0.0458316128717996,Down,"Protein kinase-like domain superfamily;Serine-threonine/tyrosine-protein kinase, catalytic domain;Non-receptor tyrosine kinases involved in cell signaling",regulation of mast cell degranulation
ACROYT_G034450,68.463697880624,-2.72297132580141,0.893638819476292,-3.04706025125138,0.00231091383660453,0.0462063030852688,Down,NA,MAC/Perforin domain
ACROYT_G012015,38.4130356239519,-1.13366047092401,0.37245267604028,-3.04377050791121,0.00233633290941113,0.0464184145956508,Down,Sodium:neurotransmitter symporter;Sodium:neurotransmitter symporter superfamily;-,neurotransmitter:sodium symporter activity
ACROYT_G018286,74.4247790387324,-2.69952109551833,0.886684395742596,-3.04451178850113,0.00233058296383928,0.0464184145956508,Down,NA,NA
ACROYT_G038734,35.6706794928772,-2.46988420233667,0.811463186229229,-3.04374153288941,0.00233655792568157,0.0464184145956508,Down,"Fibrinogen-like, C-terminal;-",Fibrinogen-related domains (FReDs)
ACROYT_G006315,46.2321319515407,1.45714803370109,0.479142287111423,3.04115932343545,0.00235669090688534,0.0467582015921364,Up,"Histone RNA hairpin-binding protein, RNA-binding domain;Histone RNA stem-loop-binding protein SLBP1/SLBP2",Histone RNA hairpin-binding protein
ACROYT_G005538,78.2990798494813,-1.04877867041273,0.344912491360585,-3.04070944567878,0.00236021471989718,0.0467680031018393,Down,Ankyrin repeat-containing domain superfamily;-;Ankyrin repeat,spectrin binding
ACROYT_G038967,41.2457517419839,1.29610798373639,0.426409746782864,3.03958339019017,0.00236905607403994,0.0468830122549751,Up,"Lysophospholipid acyltransferase 7/Porcupine-like;Membrane bound O-acyl transferase, MBOAT","transferase activity, transferring acyl groups"
ACROYT_G039670,43.7650013456037,-3.23414968702706,1.06463498162699,-3.03780144635544,0.0023831091882011,0.0471007342241642,Down,NA,NA
ACROYT_G032637,143.028259437306,-1.47559834505935,0.485885207296812,-3.03692790580873,0.00239002611362706,0.0471182086970319,Down,NA,-
ACROYT_G015801,12.2771486533934,-1.87581206406736,0.61882473920017,-3.03124931057515,0.00243544063892736,0.0477680580717698,Down,PKD/REJ-like domain,regulation of canonical Wnt signaling pathway involved in osteoblast differentiation
ACROYT_G024140,27.1434658237368,-1.28950260211679,0.425384691057942,-3.03137989970858,0.00243438744167073,0.0477680580717698,Down,"P-loop containing nucleoside triphosphate hydrolase;Papain-like cysteine peptidase superfamily;OTU domain;-;Peptidase C85-like;C-terminal of Roc, COR-A domain",thiol-dependent ubiquitin-specific protease activity
ACROYT_G001577,24.7153499939507,1.58343784585117,0.522522394825417,3.03037316970925,0.0024425174784032,0.0478460657317663,Up,Lactose permease-like;-;MFS transporter superfamily,major facilitator superfamily
ACROYT_G022490,174.548719772692,-1.56696670412538,0.517442224890189,-3.02829307070548,0.00245939447108187,0.0480547000704047,Down,Winged helix DNA-binding domain superfamily;Ets domain;UbiA prenyltransferase;UbiA prenyltransferase domain containing protein 1,menaquinone biosynthetic process
ACROYT_G025428,72.2745170817974,1.12095584499144,0.370510434060274,3.02543664616228,0.00248274412000282,0.0483540835399238,Up,NA,NA
ACROYT_G009032,97.6253493536269,-1.85000849722211,0.612571299857815,-3.02007047612501,0.00252715873505058,0.0489551190204665,Down,NA,NA
ACROYT_G037222,64.1261875295759,-1.44134260019179,0.477364821072824,-3.0193733106527,0.00253298206028162,0.0489963798026404,Down,Immunoglobulin-like domain superfamily;-;Neural and epithelial cell adhesion domain-containing protein,cell division
ACROYT_G026449,89.6608382327294,-1.85280131794779,0.614705075966355,-3.01413049995572,0.00257716925001764,0.0496024744928582,Down,"Growth factor receptor cysteine-rich domain superfamily;Galactose-binding-like domain superfamily;Coagulation factor 5/8, C-terminal domain;D-galactoside/L-rhamnose binding SUEL lectin domain","Coagulation factor 5/8 C-terminal domain, discoidin domain"
ACROYT_G001064,256.17852469109,-1.74510256328,0.579380569230791,-3.01201430623893,0.00259520366433399,0.0496139805857036,Down,NA,NA
ACROYT_G006245,86.9311051340077,-1.90205477876408,0.631285086813494,-3.01298861401113,0.00258688623124113,0.0496139805857036,Down,"N4BP1, first type I KH-domain;ZC3H12/N4BP1 Ribonuclease and Regulator;Ribonuclease Zc3h12a-like, NYN domain",Zinc finger CCCH-type containing 12D
ACROYT_G016302,41.0347484892282,-1.19693403852061,0.397347528572864,-3.01231026356094,0.00259267456530808,0.0496139805857036,Down,"AH/BAR domain superfamily;SH3 domain;-;SH3-like domain superfamily;Protein kinase C-like, phorbol ester/diacylglycerol-binding domain;C1-like domain superfamily;STAC1/2/3",It is involved in the biological process described with intracellular signal transduction
ACROYT_G034851,16.3085401243895,-1.18390361936096,0.392844328285837,-3.01367115194683,0.00258107409363675,0.0496139805857036,Down,Pre-mRNA-splicing factor CWC25,Pre-mRNA splicing factor
ACROYT_G027640,56.3146127615085,2.49317795939436,0.828015345056058,3.01102868960185,0.00260364251042802,0.049617068877737,Up,"von Willebrand factor A-like domain superfamily;von Willebrand factor, type A;-;Extracellular Matrix Assembly and Organization",structural constituent of cuticle
ACROYT_G018053,295.430350961414,1.17253899806169,0.389761083796335,3.00835318560019,0.00262667680869867,0.0498362308912377,Up,"Histone H2A;Histone-fold;Core Histone H2A/H2B/H3 domain;Histone H2A, C-terminal domain",Histone 2A
ACROYT_G044627,18.680796306529,-2.2486986225681,0.747526397620574,-3.008186238942,0.00262812026388597,0.0498362308912377,Down,Kelch-type beta-propeller;BTB/Kelch-associated;SKP1/BTB/POZ domain superfamily;BTB/POZ domain;-,Ectodermal-neural cortex 1
